acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,crash
0.654,0.187,0.907,0.0,0.0,0.0,yes
0.561,0.187,0.86,0.0,0.0,0.0,yes
0.686,0.133,0.853,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.705,0.132,0.877,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.702,0.184,0.912,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.467,0.14,0.907,0.0,0.0,0.0,yes
0.514,0.187,0.907,0.0,0.0,0.0,yes
0.514,0.187,0.766,0.0,0.0,0.0,yes
0.548,0.119,0.904,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.494,0.117,0.906,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.458,0.136,0.907,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.748,0.187,0.86,0.0,0.0,-11.71875,yes
0.514,0.047,0.766,0.0,0.0,-11.71875,yes
0.561,0.14,0.86,0.0,-1.95313,-11.71875,yes
0.708,0.177,0.831,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.603,0.186,0.824,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.55,0.209,0.863,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.607,0.234,0.766,-1.95313,0.0,5.85938,yes
0.654,0.0,0.907,-1.95313,0.0,3.90625,yes
0.28,0.187,0.626,0.0,0.0,3.90625,yes
0.59,0.192,0.832,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.582,0.195,0.862,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.623,0.182,0.865,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.004,0.001,0.025,1e-05,0.0,0.0,yes
-0.141,0.024,1.005,0.0004,-2e-05,-0.0002,yes
-0.136,0.022,0.987,0.0004,0.0,-0.0002,yes
-0.025,-0.324,0.936,0.0,0.0,0.0,yes
-0.025,-0.324,0.936,0.0,0.0,0.0,yes
-0.025,-0.324,0.936,0.0,0.0,0.0,yes
0.011,0.031,0.838,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.011,0.031,0.838,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.011,0.031,0.838,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.011,0.031,0.838,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.097,0.043,1.004,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.097,0.043,1.004,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.001,0.004,0.027,0.0,-0.0,0.0,yes
-0.033,0.142,1.108,0.0002,-0.00018,0.0001,yes
0.026,0.132,1.051,0.00017,-0.00038,0.00019,yes
0.148,0.324,1.234,0.0,-0.0,2e-05,yes
-0.026,0.381,1.024,0.0,0.0,2e-05,yes
-0.169,0.4,0.831,0.0,-0.0,2e-05,yes
0.006,-0.004,0.026,0.0,0.0,0.0,yes
0.145,-0.049,1.065,0.00013,0.00037,0.0004,yes
0.003,0.048,1.075,0.00067,0.00045,0.00014,yes
-0.049,0.013,1.049,0.0,0.0,-1e-05,yes
-0.049,-0.027,1.06,0.0,0.0,-1e-05,yes
-0.064,-0.081,1.064,0.0,0.0,-1e-05,yes
-0.001,-0.0,0.027,0.0,-0.0,-0.0,yes
-0.026,0.007,1.053,0.00017,-9e-05,-0.0002,yes
-0.029,0.003,1.034,0.0002,-9e-05,-0.0002,yes
-0.234,0.068,1.1,1e-05,0.0,-0.0,yes
-0.063,0.046,1.266,1e-05,0.0,-0.0,yes
-0.196,0.169,1.169,1e-05,-0.0,-0.0,yes
-0.001,0.004,0.029,0.0,-0.0,-0.0,yes
-0.118,0.041,1.101,0.0001,-0.0002,-4e-05,yes
-0.007,0.064,1.024,0.0001,-0.00028,-6e-05,yes
-0.173,-0.004,0.93,0.0,-2e-05,-0.0,yes
-0.131,0.041,0.856,0.0,-2e-05,-0.0,yes
-0.036,0.025,1.361,0.0,-2e-05,-0.0,yes
0.002,-0.002,0.025,0.0,-0.0,-2e-05,yes
0.057,-0.023,1.042,0.00022,-0.0001,-0.0007,yes
0.055,-0.043,1.08,0.00031,-0.00028,-0.00064,yes
0.1,0.065,1.049,0.0,-1e-05,-0.0,yes
0.086,0.024,1.031,0.0,-1e-05,-0.0,yes
0.081,0.001,1.009,0.0,-1e-05,-0.0,yes
-0.0,0.0,0.026,0.0,-0.0,0.0,yes
-0.022,0.055,1.061,0.00022,-0.0001,5e-05,yes
0.001,0.099,1.049,0.00025,-0.00016,5e-05,yes
-0.156,-0.002,1.131,1e-05,-0.0,-0.0,yes
-0.144,0.091,0.918,0.0,-0.0,-0.0,yes
-0.144,0.121,1.1,0.0,0.0,-0.0,yes
0.002,0.002,0.025,1e-05,-0.0,0.0,yes
0.112,0.063,1.076,0.0004,-0.00011,6e-05,yes
0.109,0.083,1.063,0.0004,-0.00012,0.0001,yes
0.29,-0.159,0.903,0.0,-1e-05,2e-05,yes
0.233,-0.241,0.772,0.0,-0.0,2e-05,yes
0.169,-0.324,0.639,0.0,-0.0,2e-05,yes
-0.002,0.011,0.026,0.0,0.0,8e-05,yes
0.017,0.443,1.059,0.00016,-0.00017,0.0032,yes
0.039,0.365,0.996,0.00017,-0.00018,0.0032,yes
-0.134,-0.17,1.101,0.0,-1e-05,-2e-05,yes
-0.189,-0.218,1.068,0.0,0.0,-2e-05,yes
-0.196,-0.256,1.064,0.0,-1e-05,-2e-05,yes
-0.004,0.0,0.029,0.0,2e-05,0.0,yes
-0.115,-0.037,1.085,0.00016,0.00055,-0.0001,yes
-0.061,-0.019,0.967,0.00026,0.00042,-0.00012,yes
-0.042,0.057,1.056,0.0,0.0,0.0,yes
-0.036,0.049,1.064,0.0,0.0,0.0,yes
-0.036,0.049,1.081,0.0,0.0,0.0,yes
-0.001,-0.0,0.026,0.0,-0.0,-0.0,yes
-0.055,0.016,1.033,0.00027,-0.0001,-0.0002,yes
-0.055,-0.003,1.027,0.00037,-7e-05,-0.0002,yes
-0.132,-0.036,1.037,1e-05,-0.0,-1e-05,yes
-0.127,-0.028,1.025,1e-05,-0.0,-1e-05,yes
-0.1,-0.025,1.049,1e-05,-0.0,-1e-05,yes
0.102,-0.168,-0.043,0.0,0.0,0.0,yes
0.089,-0.145,-0.052,0.0,0.0,0.0,yes
0.067,-0.138,-0.04,0.0,0.0,0.0,yes
0.002,0.098,-0.05,0.0,0.0,0.0,yes
0.035,0.098,-0.025,0.0,0.0,0.0,yes
0.036,0.088,-0.042,0.0,0.0,0.0,yes
0.234,0.14,1.187,0.0,0.0,0.0,yes
0.187,0.327,1.047,1.95313,0.0,0.0,yes
0.187,0.28,1.047,0.0,0.0,0.0,yes
0.244,-0.015,0.892,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.343,-0.067,1.001,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.337,-0.122,1.061,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.003,0.0,0.025,1e-05,-1e-05,0.0,yes
-0.003,0.096,0.991,0.00025,-0.00045,0.0,yes
0.01,-0.09,0.954,0.00034,-0.00025,3e-05,yes
0.03,-0.1,0.996,1e-05,0.0,1e-05,yes
0.036,-0.1,1.018,1e-05,-1e-05,1e-05,yes
0.049,-0.1,1.064,1e-05,-1e-05,1e-05,yes
-0.001,-0.001,0.025,1e-05,0.0,0.0,yes
-0.011,-0.019,0.903,0.00064,0.00011,-9e-05,yes
-0.132,0.161,1.112,0.00055,2e-05,-3e-05,yes
0.004,0.324,0.817,0.0,-2e-05,2e-05,yes
0.054,0.298,0.85,0.0,-2e-05,2e-05,yes
0.1,0.225,0.879,0.0,-2e-05,2e-05,yes
0.003,0.0,0.025,1e-05,-1e-05,0.0,yes
0.12,-0.015,0.999,0.0004,-0.0004,9e-05,yes
0.136,-0.015,1.001,0.0004,-0.0004,5e-05,yes
-0.241,0.484,1.24,0.0,0.0,6e-05,yes
-0.203,0.484,1.281,0.0,0.0,6e-05,yes
-0.196,0.441,1.324,0.0,0.0,6e-05,yes
0.047,-0.093,1.047,0.0,0.0,0.0,yes
0.047,-0.093,1.093,0.0,0.0,0.0,yes
-0.14,-0.187,1.047,0.0,0.0,0.0,yes
0.0,0.0,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.019,0.0,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.03,0.0,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.047,0.0,0.953,0.0,-1.95313,-3.90625,yes
-0.047,0.0,1.0,0.0,0.0,-3.90625,yes
0.0,0.14,1.0,0.0,0.0,-5.85938,yes
0.054,0.16,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.033,0.17,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.09,0.142,1.0,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.14,0.14,0.953,-3.90625,3.90625,0.0,yes
0.28,0.047,1.234,0.0,5.85938,0.0,yes
0.187,0.047,1.047,3.90625,1.95313,0.0,yes
0.353,-0.163,0.918,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.382,-0.17,1.061,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.374,-0.102,1.145,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.009,0.009,0.031,1e-05,1e-05,1e-05,yes
-0.342,0.259,0.976,0.00054,0.00023,0.00042,yes
-0.288,0.284,0.989,0.00061,0.00025,0.00068,yes
0.042,-0.009,0.971,0.0,-0.0,-0.0,yes
0.06,-0.005,0.927,0.0,-0.0,-0.0,yes
0.081,-0.004,0.919,0.0,0.0,-0.0,yes
-0.011,-0.014,0.017,3e-05,3e-05,-4e-05,yes
-0.071,-0.08,0.916,0.00102,0.00087,-0.00145,yes
-0.061,0.028,1.187,0.00075,0.00085,-0.00144,yes
0.381,-0.145,0.789,0.0,0.0,-2e-05,yes
0.343,-0.189,0.86,1e-05,1e-05,-2e-05,yes
0.225,-0.169,0.984,0.0,1e-05,-2e-05,yes
-0.001,0.014,0.026,3e-05,0.0,-0.0,yes
0.047,0.009,1.024,0.00066,8e-05,-0.00013,yes
0.059,0.03,0.939,0.00039,0.00017,-0.00023,yes
-0.122,-0.007,1.026,0.0,0.0,-1e-05,yes
-0.183,-0.014,1.07,0.0,0.0,-1e-05,yes
-0.225,-0.049,1.121,0.0,0.0,-1e-05,yes
-0.004,0.004,0.029,1e-05,1e-05,-0.0,yes
-0.219,0.028,1.034,0.00037,0.0002,-0.00029,yes
-0.178,0.057,1.056,0.00043,0.00017,-0.00028,yes
-0.004,-0.325,1.111,1e-05,0.0,-5e-05,yes
0.021,-0.264,1.138,1e-05,0.0,-5e-05,yes
0.016,-0.196,1.144,1e-05,0.0,-5e-05,yes
0.047,0.234,0.907,0.0,0.0,0.0,yes
0.14,0.047,0.907,0.0,0.0,0.0,yes
0.28,0.14,1.0,0.0,0.0,0.0,yes
0.149,0.03,1.004,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.089,0.002,1.001,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.013,0.012,0.96,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.002,0.001,0.024,1e-05,0.0,-0.0,yes
-0.142,-0.061,1.021,0.00052,1e-05,-0.0001,yes
-0.132,-0.025,0.978,0.00076,-9e-05,-0.0001,yes
-0.09,-0.211,1.29,0.0,-0.0,-1e-05,yes
-0.205,-0.176,1.191,0.0,-0.0,-1e-05,yes
-0.256,-0.144,1.081,0.0,-0.0,-1e-05,yes
-0.003,-0.003,0.027,0.0,0.0,0.0,yes
-0.091,-0.065,1.02,0.00029,-2e-05,0.0001,yes
-0.067,-0.08,1.085,0.00046,0.0001,5e-05,yes
-0.196,-0.064,1.043,0.0,0.0,-1e-05,yes
-0.196,-0.064,1.06,0.0,0.0,-1e-05,yes
-0.196,-0.064,1.064,0.0,0.0,-1e-05,yes
-0.041,-0.063,1.127,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.046,-0.06,1.223,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.044,-0.04,1.311,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.112,0.058,0.959,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.126,0.085,0.838,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.108,0.036,1.045,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.132,1.827,0.664,0.0,0.0,0.0,yes
-1.13,-0.109,1.59,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.201,0.276,1.17,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.703,-0.241,1.375,-1e-05,-2e-05,1e-05,yes
-0.188,-0.75,0.938,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.375,1.125,1.5,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.188,-0.75,1.125,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.75,-0.188,0.938,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.188,-0.75,0.938,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.681,-0.009,1.961,0.0,9e-05,1e-05,yes
-1.027,0.886,0.693,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.274,0.042,1.46,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.077,-0.69,1.591,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
2.159,-0.007,-1.076,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.512,-0.822,2.501,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.576,-0.65,2.254,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.585,-0.732,2.497,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.637,-0.749,2.495,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.421,1.054,0.981,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.984,-1.075,0.539,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.521,4.356,2.444,9e-05,0.00011,-7e-05,yes
-1.179,-1.198,0.025,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-2.329,-3.989,-1.304,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-2.068,-3.205,-1.434,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
3.569,1.908,-0.425,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.296,0.004,0.856,2e-05,0.0,0.0,yes
1.444,-0.669,1.216,1e-05,-1e-05,0.0,yes
-0.317,-1.223,0.051,0.0,0.0,0.0,yes
-0.614,1.949,2.44,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.217,-0.946,0.983,3e-05,1e-05,-3e-05,yes
0.4,0.841,1.676,1e-05,-1e-05,0.0,yes
0.335,0.841,1.444,-2e-05,3e-05,3e-05,yes
-0.729,0.841,1.144,-0.0,2e-05,-1e-05,yes
-0.576,0.841,0.975,-0.0,1e-05,-1e-05,yes
0.495,-0.729,1.39,2e-05,2e-05,-1e-05,yes
-0.169,1.024,1.169,2e-05,-2e-05,0.0,yes
-0.1,-0.9,0.961,0.0,0.0,-5e-05,yes
0.65,-0.757,1.306,-2e-05,-4e-05,-4e-05,yes
1.225,0.729,2.024,0.0,0.0,1e-05,yes
0.307,-0.961,1.273,3e-05,-0.0,0.0,yes
-0.281,-0.841,1.176,1e-05,-1e-05,-2e-05,yes
-0.452,0.841,1.421,1e-05,0.0,-1e-05,yes
-1.122,-0.241,0.638,1e-05,-1e-05,-5e-05,yes
1.764,-0.004,2.156,0.0,-4e-05,-0.0,yes
1.681,0.241,2.369,-1e-05,-4e-05,-0.0,yes
1.351,0.289,1.871,3e-05,-2e-05,-2e-05,yes
1.278,0.519,1.931,4e-05,-3e-05,-2e-05,yes
1.089,1.296,1.651,3e-05,-2e-05,-0.0,yes
1.62,0.343,2.191,3e-05,-5e-05,-0.0,yes
2.025,0.39,2.106,3e-05,-1e-05,0.0,yes
2.704,0.273,2.807,1e-05,-1e-05,1e-05,yes
1.6,1.225,2.225,4e-05,-5e-05,-1e-05,yes
1.369,-0.361,1.602,-1e-05,-2e-05,-5e-05,yes
1.892,0.196,2.09,1e-05,1e-05,0.0,yes
1.521,0.841,2.173,2e-05,-1e-05,-1e-05,yes
-0.485,-1.089,0.711,-2e-05,4e-05,-2e-05,yes
-1.521,0.025,0.516,-1e-05,5e-05,-7e-05,yes
-0.169,-1.225,1.081,1e-05,0.0,-1e-05,yes
1.849,0.256,2.681,-1e-05,-4e-05,-0.0,yes
0.473,-1.024,1.352,0.0,-1e-05,-2e-05,yes
1.6,0.169,2.296,0.0,-1e-05,-0.0,yes
0.036,-1.296,0.324,1e-05,1e-05,-4e-05,yes
1.849,0.625,2.764,2e-05,-5e-05,-2e-05,yes
1.522,0.421,1.814,3e-05,0.0,0.0,yes
-0.576,-1.6,0.676,-4e-05,4e-05,-8e-05,yes
1.661,0.392,2.388,0.0,-5e-05,-0.0,yes
3.136,0.325,3.21,1e-05,0.0,0.0,yes
0.961,0.576,1.784,4e-05,-1e-05,-4e-05,yes
1.025,0.49,1.011,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.217,0.735,1.121,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.929,-1.109,1.028,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.51,0.402,1.05,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.256,0.841,1.036,2e-05,-2e-05,5e-05,yes
-1.735,-0.074,1.537,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-1.6,0.484,2.444,0.0,-3e-05,0.0,yes
-7.921,10.0,6.625,5e-05,-2e-05,-3e-05,yes
-1.296,0.256,2.089,-0.0,2e-05,0.0,yes
-1.444,-0.025,2.296,1e-05,-3e-05,-0.0,yes
-0.689,1.139,1.946,-0.0,-1e-05,-2e-05,yes
-1.521,0.225,2.225,-2e-05,1e-05,2e-05,yes
0.518,0.961,1.403,-1e-05,-1e-05,4e-05,yes
-1.024,0.371,1.813,-1e-05,-1e-05,-1e-05,yes
-1.024,-0.064,1.225,1e-05,-1e-05,0.0,yes
-0.9,0.15,1.638,0.0,-2e-05,-0.0,yes
-1.542,0.492,-0.952,0.0,0.0,0.0,yes
0.605,1.083,1.248,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
-0.189,0.9,1.111,-2e-05,-1e-05,6e-05,yes
0.475,1.057,1.15,1e-05,1e-05,1e-05,yes
0.077,-0.841,0.824,4e-05,0.0,6e-05,yes
1.047,-1.573,2.581,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.522,1.244,1.283,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
0.042,1.304,1.18,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.58,0.827,0.568,1e-05,-1e-05,-1e-05,yes
1.316,-0.9,1.061,-2e-05,-3e-05,-1e-05,yes
1.156,-0.484,0.676,-2e-05,1e-05,-0.0,yes
-0.757,-1.225,0.943,-1e-05,3e-05,-4e-05,yes
1.388,0.331,1.522,0.41018724689165187,0.34743589698046184,0.10098223801065719,yes
1.829,0.063,1.813,-4e-05,2e-05,-1e-05,yes
-0.211,0.946,0.775,0.0,1e-05,0.0,yes
0.9993,-14.9626,10.0723,0.0228,0.0389,0.8784,yes
-2.5256,-9.4588,9.8934,0.0144,0.0226,1.0426,yes
-3.8127,-6.7508,9.848,0.0128,0.0233,0.7763,yes
2.7323,-10.1399,9.7843,0.0276,0.0612,1.9903,yes
-4.1028,-7.2473,9.4959,0.0002,-0.0057,0.0714,yes
-5.0761,-10.8703,9.9212,0.0161,0.0524,4.0076,yes
-2.4562,-16.0325,9.9407,0.0079,0.011,0.0161,yes
-3.6066,-13.2473,9.9918,0.0079,-0.0217,0.9558,yes
-2.8747,-13.1647,10.008,0.0079,-0.0012,0.41,yes
-3.4941,-12.7463,10.0014,0.0069,-0.0008,0.2517,yes
-7.7665,-30.6697,9.5094,0.0224,0.0407,1.6239,yes
-0.3126,-14.5454,9.5728,-0.0301,-0.091,-1.0282,yes
-20.7186,-12.9772,10.8751,0.0173,0.0105,2.2206,yes
-0.8788,-10.0349,9.7905,0.0486,0.0576,0.6624,yes
0.2082,-15.1511,10.1498,0.007,-0.0612,0.2617,yes
-6.1337,-11.1302,10.1498,0.03,0.07,0.4029,yes
-1.1686,-10.8769,10.8317,0.0221,0.0175,0.7867,yes
-0.1032,-6.7059,9.7971,-0.0044,-0.0275,-0.1413,yes
-0.058,-9.0464,9.6356,0.0066,-0.004,0.6781,yes
-0.0978,-9.1457,9.6356,-0.0008,-0.0273,0.6123,yes
-0.0978,-8.4359,9.6356,0.0157,0.0292,0.8662,yes
-3.5186,-11.115,8.5621,0.0234,0.0134,0.6244,yes
-2.3689,-9.7953,9.3637,0.014,-0.0088,1.081,yes
1.2395,-7.296,11.1233,0.0083,-0.022,0.148,yes
0.0619,-9.3823,9.7962,0.0221,0.0156,0.8049,yes
-1.6256,-4.3983,9.7962,-0.0594,-0.095,1.3239,yes
-0.5004,-8.9058,9.7394,0.0212,0.0246,0.9064,yes
-0.5004,-9.4164,9.7394,0.0077,0.0173,0.723,yes
-1.8191,-13.9813,9.7394,0.0278,0.02,1.1032,yes
0.0523,-10.5455,9.7394,0.0227,0.0292,0.9894,yes
1.7665,-10.0681,9.175,0.0121,0.0001,-0.2598,yes
-0.3263,-13.3421,9.731,0.0224,0.0357,0.8388,yes
1.8437,-9.9685,9.731,0.0281,0.0407,0.9959,yes
-0.2312,-13.4925,9.731,0.0155,0.0137,0.9619,yes
